rank,character,read_value,candidates,correct
1,Zelda,341116.0,{'341116': 3},
2,Ganondorf,275660.0,{'275660': 3},
3,Luigi,217718.0,{'217718': 3},
4,Toon Link,127236.0,{'127236': 3},
5,King K Rool,121527.0,{'121527': 3},
6,Little Mac,121347.0,{'121347': 3},
7,Snake,97957.0,{'97957': 3},
8,Captain Falcon,96753.0,{'96753': 6},
9,ROB,94865.0,{'94865': 3},
10,Bowser,88547.0,{'88547': 3},
11,Donkey Kong,70387.0,{'70387': 3},
12,King Dedede,49495.0,{'49495': 3},
13,Incineroar,38352.0,{'38352': 3},
14,Steve,34632.0,{'34632': 3},
15,Richter,31600.0,{'31600': 6},
16,Sora,31404.0,{'31404': 3},
17,Mewtwo,31128.0,{'31128': 3},
18,Inkling,29697.0,{'29697': 3},
19,Diddy Kong,25627.0,{'25627': 3},
20,Samus,23278.0,{'23278': 3},
21,Hero,23184.0,{'23184': 1},
22,Dr Mario,17639.0,{'17639': 6},
23,Falco,15383.0,{'15383': 3},
24,Pac-Man,13633.0,{'13633': 3},
25,Wario,12157.0,{'12157': 3},
26,Villager,10246.0,{'10246': 3},
27,Ryu,9971.0,{'9971': 3},
28,Fox,9970.0,{'9970': 3},
29,Pikachu,9371.0,{'9371': 3},
30,Jigglypuff,9235.0,{'9235': 3},
31,Byleth,8911.0,{'8911': 3},
32,Bowser Jr,8807.0,{'8807': 3},
33,Sheik,8099.0,{'8099': 3},
34,Lucas,7710.0,{'7710': 3},
35,Kirby,7705.0,{'7705': 3},
36,Pit,7348.0,{'7348': 3},
37,Ken,7278.0,{'7278': 3},
38,Kazuya,7190.0,{'7190': 3},
39,Wii Fit Trainer,6912.0,{'6912': 3},
40,Greninja,6180.0,{'6180': 3},
41,Mega Man,6084.0,{'6084': 3},
42,Link,5812.0,"{'9812': 2, '5812': 1}",
43,Ness,4525.0,{'4525': 3},
44,Mr Game and Watch,4359.0,{'4359': 6},
45,Young Link,4094.0,{'4094': 3},
46,Sonic,3917.0,{'3917': 3},
47,Sephiroth,3768.0,{'3768': 3},
48,Daisy,3584.0,{'3584': 3},
49,Peach,3516.0,{'3516': 3},
50,Piranha Plant,3375.0,{'3375': 3},
51,Duck Hunt,3281.0,{'3281': 6},
52,Simon,3002.0,{'3002': 3},
53,Terry,2789.0,{'2789': 3},
54,Roy,2538.0,{'2538': 3},
55,Palutena,2511.0,"{'2511': 2, '2577': 1}",
56,Ike,2399.0,{'2399': 3},
57,Robin,2348.0,{'2348': 3},
58,Marth,2345.0,{'2345': 6},
59,Isabelle,2261.0,{'2261': 3},
60,Mario,2257.0,{'2257': 3},
61,Lucario,2162.0,{'2162': 3},
62,Pichu,2031.0,{'2031': 3},
63,Wolf,1775.0,"{'1775': 3, '402': 3}",
64,Yoshi,1721.0,{'1721': 3},
65,Bayonetta,1696.0,{'1696': 6},
66,Dark Samus,1537.0,{'1537': 3},
67,Rosalina and Luma,1407.0,{'1407': 3},
67,Cloud,1407.0,{'1407': 3},
69,Zero Suit Samus,1377.0,{'1377': 3},
70,Pokemon Trainer,1188.0,{'1188': 3},
71,Olimar,1157.0,{'1157': 3},
72,Dark Pit,1105.0,{'1105': 6},
73,Lucina,1071.0,{'1071': 3},
74,Mii Swordsman,1064.0,{'1064': 3},
75,Ice Climbers,1040.0,{'1040': 3},
76,Chrom,876.0,{'876': 3},
77,Ridley,769.0,{'769': 3},
78,Banjo and Kazooie,690.0,{'690': 3},
79,Pyra-Mythra,625.0,{'625': 6},
80,Shulk,595.0,"{'95': 2, '595': 1}",
81,Mii Gunner,419.0,{'419': 3},
82,Min Min,351.0,{'351': 3},
83,Corrin,278.0,{'278': 3},
84,Mii Brawler,271.0,{'271': 3},
85,Joker,259.0,{'259': 3},
