rank,character,read_value,candidates,correct
1,Donkey Kong,86149.0,{'86149': 1},
2,Ganondorf,33585.0,{'33585': 3},
3,Cloud,27497.0,{'27497': 6},
4,Chrom,27394.0,{'27394': 6},
5,Pyra-Mythra,21466.0,{'21466': 6},
6,Link,21419.0,{'21419': 6},
7,Ike,18708.0,{'18708': 6},
8,Corrin,14112.0,{'14112': 6},
9,Kazuya,14039.0,{'14039': 3},
10,Bowser,13899.0,{'13899': 3},
11,Incineroar,11426.0,{'11426': 3},
12,Terry,9926.0,{'9926': 3},
13,Byleth,7258.0,{'7258': 3},
14,Dark Samus,7129.0,{'7129': 3},
15,Roy,5891.0,"{'9891': 2, '5891': 1}",
16,King K Rool,5180.0,{'5180': 3},
17,Ridley,4218.0,{'4218': 3},
18,ROB,3948.0,{'3948': 3},
19,Captain Falcon,3720.0,{'3720': 3},
20,Sephiroth,3404.0,{'3404': 3},
21,Jigglypuff,3124.0,{'3124': 3},
22,Min Min,2804.0,{'2804': 3},
23,Pit,2429.0,{'2429': 6},
24,Mario,2416.0,{'2416': 3},
25,Little Mac,2394.0,{'2394': 3},
26,Joker,2066.0,{'2066': 3},
27,Palutena,2043.0,{'2043': 3},
28,Hero,1964.0,{'1964': 3},
29,Pac-Man,1817.0,{'1817': 3},
30,Piranha Plant,1763.0,{'1763': 3},
31,Samus,1728.0,{'1728': 3},
32,Falco,1708.0,{'1708': 3},
33,Wario,1637.0,{'1637': 3},
34,Pokemon Trainer,1608.0,{'1608': 3},
35,Bayonetta,1513.0,{'1513': 3},
36,Mega Man,1298.0,{'1298': 3},
37,Greninja,1265.0,{'1265': 3},
38,Wolf,1256.0,{'1256': 3},
39,Steve,1254.0,{'1254': 3},
40,Robin,1075.0,{'1075': 3},
41,Rosalina and Luma,1023.0,{'1023': 3},
42,Zelda,1014.0,{'1014': 3},
43,Ken,1011.0,{'1011': 3},
44,Snake,959.0,{'959': 3},
45,Dark Pit,928.0,{'928': 3},
46,Meta Knight,910.0,{'910': 3},
47,Simon,903.0,{'903': 3},
48,Shulk,882.0,{'882': 3},
49,Young Link,839.0,{'839': 3},
50,Yoshi,835.0,{'835': 3},
51,Sora,818.0,{'818': 6},
52,Dr Mario,767.0,{'767': 3},
53,Isabelle,706.0,{'706': 3},
54,Lucas,627.0,{'627': 3},
55,Olimar,623.0,{'623': 3},
56,Pichu,581.0,{'581': 3},
57,Wii Fit Trainer,578.0,{'578': 3},
58,Lucina,577,{'577': 3},
59,Richter,538.0,{'538': 3},
60,Mii Brawler,424.0,{'424': 3},
61,Sheik,420.0,{'420': 3},
62,Diddy Kong,399.0,{'399': 3},
63,Peach,398.0,{'398': 3},
64,Mr Game and Watch,377.0,{'377': 3},
65,Marth,355.0,"{'599': 2, '355': 1}",
66,Daisy,346.0,{'346': 3},
67,Mewtwo,345.0,{'345': 3},
68,King Dedede,343.0,{'343': 3},
69,Ryu,336.0,{'336': 3},
70,Pikachu,313.0,{'313': 3},
71,Duck Hunt,294.0,{'294': 3},
72,Bowser Jr,285.0,{'285': 6},
73,Fox,262.0,{'262': 3},
74,Sonic,225.0,{'225': 3},
75,Toon Link,83.0,{'83': 3},
76,Kirby,0.0,{'0': 1},
76,Luigi,0.0,{'0': 4},
76,Ness,0.0,{'0': 3},
76,Lucario,0.0,{'0': 3},
76,Villager,0.0,{'0': 2},
76,Inkling,0.0,{'0': 2},
76,Banjo and Kazooie,0.0,"{'0': 1, '8': 1}",
76,Mii Swordsman,0.0,{'0': 1},
76,Mii Gunner,0.0,{'0': 2},
