rank,character,read_value,candidates,correct
1,Zelda,16.25,{'16.25': 3},
2,Ganondorf,11.9,{'11.9': 3},
3,Luigi,9.5,{'9.5': 3},
4,Little Mac,5.81,{'5.81': 3},
5,Toon Link,5.72,"{'9.72': 2, '5.72': 1}",
6,King K Rool,4.69,{'4.69': 3},
7,Captain Falcon,4.31,{'4.31': 3},
8,Snake,4.18,{'4.18': 3},
9,ROB,3.9,{'3.9': 3},
10,Bowser,3.38,{'3.38': 3},
11,Donkey Kong,2.63,"{'2.63': 2, '2.83': 1}",
12,King Dedede,2.0,{'2.0': 3},
13,Incineroar,1.61,{'1.61': 3},
14,Steve,1.53,"{'0.01': 2, '1.53': 1}",
15,Richter,1.51,"{'1.91': 2, '1.51': 1}",
16,Sora,1.5,{'1.5': 3},
17,Mewtwo,1.45,{'1.45': 3},
18,Inkling,1.26,{'1.26': 3},
19,Diddy Kong,1.2,{'1.2': 3},
20,Samus,1.09,{'1.09': 3},
21,Hero,1.05,{'1.05': 3},
22,Dr Mario,0.83,{'0.83': 3},
23,Falco,0.72,{'0.72': 6},
24,Pac-Man,0.63,{'0.63': 3},
25,Wario,0.5,{'0.5': 3},
26,Jigglypuff,0.49,{'0.49': 3},
26,Bowser Jr,0.49,{'0.49': 3},
28,Fox,0.47,{'0.47': 3},
29,Pikachu,0.44,{'0.44': 3},
29,Villager,0.44,{'0.44': 6},
29,Ryu,0.44,{'0.44': 3},
32,Kirby,0.39,{'0.39': 3},
32,Sheik,0.39,{'0.39': 3},
32,Byleth,0.39,{'0.39': 3},
35,Lucas,0.37,{'0.37': 3},
36,Kazuya,0.31,{'0.31': 3},
37,Pit,0.3,{'0.3': 3},
37,Wii Fit Trainer,0.3,{'0.3': 3},
37,Greninja,0.3,{'0.3': 3},
37,Ken,0.3,{'0.3': 3},
41,Link,0.28,{'0.28': 3},
42,Mega Man,0.26,{'0.26': 3},
43,Young Link,0.23,{'0.23': 3},
44,Ness,0.22,{'0.22': 3},
44,Mr Game and Watch,0.22,{'0.22': 3},
44,Sonic,0.22,{'0.22': 3},
47,Sephiroth,0.17,{'0.17': 3},
48,Daisy,0.15,{'0.15': 3},
48,Duck Hunt,0.15,{'0.15': 3},
50,Peach,0.14,{'0.14': 3},
50,Simon,0.14,{'0.14': 3},
50,Piranha Plant,0.14,{'0.14': 3},
53,Ike,0.12,{'0.12': 3},
53,Palutena,0.12,{'0.12': 3},
53,Terry,0.12,{'0.12': 3},
56,Yoshi,0.11,{'0.11': 3},
56,Roy,0.11,{'0.11': 3},
56,Robin,0.11,{'0.11': 3},
59,Mario,0.09,{'0.09': 3},
59,Pichu,0.09,{'0.09': 3},
59,Marth,0.09,{'0.09': 3},
59,Wolf,0.09,"{'0.09': 3, '0.01': 6}",
59,Zero Suit Samus,0.09,{'0.09': 3},
59,Lucario,0.09,{'0.09': 3},
59,Bayonetta,0.09,{'0.09': 3},
59,Isabelle,0.09,{'0.09': 3},
67,Dark Samus,0.06,{'0.06': 6},
67,Ice Climbers,0.06,{'0.06': 3},
67,Rosalina and Luma,0.06,{'0.06': 3},
67,Cloud,0.06,{'0.06': 3},
67,Ridley,0.06,{'0.06': 3},
67,Mii Swordsman,0.06,{'0.06': 3},
73,Lucina,0.04,{'0.04': 3},
73,Chrom,0.04,{'0.04': 3},
73,Dark Pit,0.04,{'0.04': 3},
73,Pokemon Trainer,0.04,{'0.04': 3},
73,Olimar,0.04,{'0.04': 3},
73,Pyra-Mythra,0.04,{'0.04': 3},
79,Shulk,0.03,{'0.03': 6},
79,Banjo and Kazooie,0.03,{'0.03': 6},
81,Corrin,0.01,{'0.01': 3},
81,Joker,0.01,{'0.01': 3},
81,Min Min,0.01,{'0.01': 3},
81,Mii Brawler,0.01,{'0.01': 3},
81,Mii Gunner,0.01,{'0.01': 3},
