rank,character,read_value,candidates,correct
1,Link,100.0,{'100.0': 3},
1,Ness,100.0,{'100.0': 3},
1,Ice Climbers,100.0,{'100.0': 3},
1,Olimar,100.0,{'100.0': 6},
1,Rosalina and Luma,100.0,{'100.0': 6},
1,Ken,100.0,{'100.0': 6},
1,Hero,100.0,{'100.0': 6},
1,Steve,100.0,{'100.0': 6},
1,Pyra-Mythra,100.0,{'100.0': 3},
10,Kazuya,80.0,{'80.0': 3},
11,Mario,66.66,{'66.66': 3},
11,Dark Pit,66.66,{'66.66': 3},
13,Villager,62.5,{'62.5': 3},
14,Sonic,60.0,{'60.0': 3},
15,Sora,59.09,{'59.09': 3},
16,Ike,58.0,"{'98.0': 2, '58.0': 1}",
16,Byleth,58.0,"{'98.0': 2, '58.0': 1}",
18,Banjo and Kazooie,56.0,"{'96.0': 2, '56.0': 1}",
19,Yoshi,54.0,{'54.0': 3},
19,King K Rool,54.0,{'54.0': 3},
21,ROB,52.0,"{'92.0': 2, '52.0': 1}",
21,Piranha Plant,52.0,{'52.0': 3},
23,Dr Mario,50.0,{'50.0': 3},
23,Ridley,50.0,"{'90.0': 2, '50.0': 1}",
23,Simon,50.0,"{'90.0': 2, '50.0': 1}",
23,Isabelle,50.0,"{'90.0': 2, '50.0': 1}",
23,Joker,50.0,{'50.0': 3},
28,Ganondorf,43.24,{'43.24': 3},
29,Mii Brawler,42.85,{'42.85': 3},
30,King Dedede,42.0,{'42.0': 3},
30,Bowser Jr,42.0,{'42.0': 3},
32,Duck Hunt,41.93,{'41.93': 6},
33,Cloud,40.0,{'40.0': 3},
34,Kirby,37.5,{'37.5': 3},
34,Marth,37.5,{'37.5': 3},
36,Peach,34.78,{'34.78': 3},
37,Pac-Man,34.48,{'34.48': 3},
38,Wolf,33.33,"{'33.33': 3, '30.0': 3, '0.0': 3}",
38,Ryu,33.33,{'33.33': 3},
38,Terry,33.33,"{'33.53': 2, '33.33': 1}",
41,Sephiroth,32.0,{'32.0': 3},
42,Donkey Kong,31.81,{'31.81': 3},
43,Luigi,31.7,{'31.7': 3},
44,Mr Game and Watch,30.43,{'30.43': 3},
45,Captain Falcon,27.5,"{'2.9': 2, '27.5': 1}",
46,Fox,25.0,{'25.0': 3},
46,Young Link,25.0,{'25.0': 3},
46,Pit,25.0,{'25.0': 3},
46,Richter,25.0,{'25.0': 3},
46,Mii Swordsman,25.0,{'25.0': 3},
51,Roy,23.52,"{'0.02': 2, '23.52': 1}",
52,Incineroar,22.22,"{'0.22': 2, '22.22': 4}",
53,Bowser,21.42,{'21.42': 3},
54,Diddy Kong,20.0,{'20.0': 3},
55,Snake,16.66,{'16.66': 3},
56,Samus,0.0,{'0.0': 3},
56,Pikachu,0.0,{'0.0': 3},
56,Pichu,0.0,{'0.0': 3},
56,Falco,0.0,{'0.0': 3},
56,Lucina,0.0,{'0.0': 3},
56,Chrom,0.0,{'0.0': 3},
56,Zero Suit Samus,0.0,{'0.0': 3},
56,Lucario,0.0,{'0.0': 3},
56,Toon Link,0.0,{'0.0': 3},
56,Little Mac,0.0,{'0.0': 3},
56,Palutena,0.0,{'0.0': 3},
56,Shulk,0.0,{'0.0': 3},
56,Min Min,0.0,{'0.0': 3},
56,Dark Samus,0.0,{'0.0': 3},
56,Jigglypuff,0.0,{'0.0': 3},
56,Daisy,0.0,{'0.0': 3},
56,Sheik,0.0,{'0.0': 3},
56,Zelda,0.0,{'0.0': 3},
56,Mewtwo,0.0,{'0.0': 3},
56,Pokemon Trainer,0.0,{'0.0': 3},
56,Lucas,0.0,{'0.0': 3},
56,Mega Man,0.0,{'0.0': 6},
56,Wii Fit Trainer,0.0,{'0.0': 6},
56,Greninja,0.0,{'0.0': 6},
56,Robin,0.0,{'0.0': 3},
56,Corrin,0.0,{'0.0': 3},
56,Bayonetta,0.0,{'0.0': 3},
56,Inkling,0.0,{'0.0': 3},
56,Mii Gunner,0.0,{'0.0': 3},
