rank,character,read_value,candidates,correct
1,Captain Falcon,728.0,{'728': 3},
2,Falco,444.0,{'444': 3},
3,Bowser,379.0,{'379': 3},
4,Kirby,328.0,{'328': 3},
5,Marth,282.0,{'282': 3},
6,Ike,246.0,{'246': 6},
7,Ganondorf,154.0,{'154': 6},
8,Joker,124.0,{'124': 6},
9,Jigglypuff,122.0,{'122': 3},
10,Donkey Kong,100.0,{'100': 3},
11,Sheik,94.0,{'94': 3},
12,Roy,93.0,{'93': 3},
13,Byleth,86.0,{'86': 3},
14,Samus,69.0,{'69': 3},
15,Wolf,62.0,{'62': 3},
16,Daisy,51.0,"{'1': 2, '51': 1}",
17,Hero,37.0,{'37': 3},
18,Ridley,35.0,{'35': 3},
19,Meta Knight,27.0,{'27': 1},
20,Young Link,26.0,{'26': 6},
21,Dark Samus,16.0,{'16': 3},
22,Piranha Plant,15.0,{'15': 3},
23,Yoshi,13.0,{'13': 3},
23,Dr Mario,13.0,{'13': 3},
23,Chrom,13.0,{'13': 3},
26,Corrin,11.0,{'11': 2},
27,Zelda,10.0,{'10': 6},
28,Ice Climbers,9.0,{'9': 1},
28,Lucario,9.0,{'9': 1},
30,Mega Man,8.0,{'8': 2},
31,Ness,7.0,{'7': 3},
31,ROB,7.0,{'7': 3},
31,Incineroar,7.0,{'7': 3},
31,Banjo and Kazooie,7.0,{'7': 6},
35,Dark Pit,6.0,{'6': 3},
35,King Dedede,6.0,{'6': 3},
35,Greninja,6.0,{'6': 3},
35,Palutena,6.0,{'6': 3},
39,Pichu,5.0,"{'9': 2, '5': 1}",
39,Kazuya,5.0,"{'9': 2, '5': 1}",
41,Peach,4.0,{'4': 6},
41,Mewtwo,4.0,{'4': 3},
41,Inkling,4.0,{'4': 3},
41,King K Rool,4.0,{'4': 3},
41,Isabelle,4.0,{'4': 3},
46,Pit,3.0,{'3': 3},
47,Fox,2.0,{'2': 3},
47,Mr Game and Watch,2.0,{'2': 3},
47,Wario,2.0,{'2': 3},
47,Sonic,2.0,{'2': 3},
47,Olimar,2.0,{'2': 3},
47,Villager,2.0,{'2': 3},
47,Robin,2.0,{'2': 3},
47,Ken,2.0,{'2': 3},
47,Terry,2.0,{'2': 3},
56,Lucina,1.0,{'1': 3},
56,Snake,1.0,{'1': 3},
56,Lucas,1.0,{'1': 3},
59,Luigi,0.0,{'0': 2},
59,Mii Gunner,0.0,{'0': 2},
59,Mario,0.0,"{'0': 2, '6': 1}",
59,Link,0.0,{'0': 1},
59,Zero Suit Samus,0.0,{'0': 2},
59,Pokemon Trainer,0.0,{'0': 2},
59,Diddy Kong,0.0,{'0': 2},
59,Toon Link,0.0,{'0': 3},
59,Wii Fit Trainer,0.0,{'0': 1},
59,Rosalina and Luma,0.0,{'0': 1},
59,Little Mac,0.0,{'0': 3},
59,Pac-Man,0.0,{'0': 2},
59,Shulk,0.0,{'0': 1},
59,Bowser Jr,0.0,{'0': 1},
59,Duck Hunt,0.0,{'0': 3},
59,Ryu,0.0,{'0': 2},
59,Cloud,0.0,{'0': 2},
59,Bayonetta,0.0,{'0': 3},
59,Simon,0.0,{'0': 3},
59,Richter,0.0,{'0': 3},
59,Min Min,0.0,{'0': 4},
59,Steve,0.0,{'0': 2},
59,Sephiroth,0.0,{'0': 4},
59,Pyra-Mythra,0.0,{'0': 4},
59,Sora,0.0,{'0': 3},
59,Mii Brawler,0.0,{'0': 1},
59,Mii Swordsman,0.0,{'0': 1},
